38990,3066,356,85
39004,3062,358,87
39018,3061,357,89
39032,3061,356,90
39046,3061,354,92
39060,3061,354,92
39074,3061,353,93
39088,3061,352,94
39102,3061,352,94
39116,3061,350,96
39130,3061,349,97
39144,3061,348,98
39158,3061,348,98
39172,3061,347,99
39186,3061,345,101
39200,3061,345,101
39214,3144,343,103
39228,3142,340,108
39242,3242,340,109
39256,3236,344,111
39270,3339,342,113
39284,3334,345,115
39298,3403,345,115
39312,3396,351,116
39326,3505,351,117
39340,3503,353,117
39354,3503,353,117
39368,3606,350,120
39382,3600,354,122
39396,3600,353,123
39410,3600,352,124
39424,3600,351,125
39438,3600,349,127
39452,3600,349,127
39466,3600,348,128
39480,3600,347,129
39494,3600,345,131
39508,3600,343,133
39522,3600,343,133
39536,3600,341,135
39550,3636,339,137
39564,3636,339,137
39578,3725,338,138
39592,3719,342,140
39606,3819,340,142
39620,3815,341,145
39634,3885,341,146
39648,3881,344,147
39662,3965,342,149
39676,3957,349,150
39690,3957,349,150
39704,4053,349,150
39718,4052,347,153
39732,4149,346,154
39746,4142,351,156
39760,4141,351,157
39774,4141,351,157
39788,4141,351,157
39802,4141,350,158
39816,4141,350,158
39830,4141,348,160
39844,4141,347,161
39858,4141,345,163
39872,4141,344,164
39886,4141,343,165
39900,4141,343,165
39914,4141,341,167
39928,4141,339,169
39942,4242,337,171
39956,4238,340,172
39970,4329,340,174
39984,4324,345,174
39998,4425,345,174
40012,4417,351,176
40026,4496,350,177
40040,4493,351,179
40054,4491,351,181
40068,4558,347,185
40082,4557,347,186
40096,4659,345,188
40110,4654,350,188
40124,4654,347,191
40138,4654,344,194
40152,4654,344,194
40166,4654,343,195
40180,4654,343,195
40194,4654,341,197
40208,4654,341,197
40222,4654,340,198
40236,4654,337,201
40250,4654,334,204
40264,4654,332,206
40278,4596,319,207
40292,4596,319,207
40306,4638,314,206
40320,4630,320,208
40334,4625,306,201
40348,4621,310,201
40362,4622,301,192
40376,4622,297,196
40390,4643,291,195
40404,4643,290,196
40418,4643,289,197
40432,4677,283,199
40446,4675,284,200
40460,4767,283,201
40474,4759,290,202
40488,4759,290,202
40502,4759,290,202
40516,4759,289,203
40530,4759,288,204
40544,4759,288,204
40558,4759,287,205
40572,4759,287,205
40586,4759,285,207
40600,4759,283,209
40614,4759,281,211
40628,4759,281,211
40642,4681,277,205
40656,4681,276,206
40670,4681,269,203
40684,4674,276,203
40698,4703,278,201
40712,4700,280,202
40726,4718,281,194
40740,4714,283,196
40754,4639,278,192
40768,4744,274,196
40782,4739,278,197
40796,4723,276,196
40810,4717,281,197
40824,4811,280,199
40838,4807,283,200
40852,4805,284,201
40866,4805,283,202
40880,4805,282,203
40894,4805,281,204
40908,4805,280,205
